Data;Hora (UTC);Temp. Ins. (C);Umi. Ins. (%)
18/04/2025;0600;19,5;91,3
18/04/2025;0700;19,6;92,2
18/04/2025;0800;19,5;93,0
18/04/2025;0900;19,5;93,8
18/04/2025;1000;19,3;94,5
18/04/2025;1100;20,0;94,9
18/04/2025;1200;21,5;94,9
18/04/2025;1300;22,9;93,9
18/04/2025;1400;24,2;91,6
18/04/2025;1500;25,3;87,2
18/04/2025;1600;25,7;81,6
18/04/2025;1700;26,2;77,3
18/04/2025;1800;26,9;74,7
18/04/2025;1900;26,5;72,2
18/04/2025;2000;25,9;73,1
18/04/2025;2100;25,0;76,3
18/04/2025;2200;23,9;79,8
18/04/2025;2300;23,1;82,8
19/04/2025;0000;23,0;85,1
19/04/2025;0100;23,0;86,7
19/04/2025;0200;22,0;87,9
19/04/2025;0300;21,4;89,6
19/04/2025;0400;20,9;91,1
19/04/2025;0500;21,1;92,2
19/04/2025;0600;20,4;93,1
19/04/2025;0700;20,5;93,8
19/04/2025;0800;20,5;94,5
19/04/2025;0900;20,3;95,1
19/04/2025;1000;20,5;95,5
19/04/2025;1100;21,4;95,6
19/04/2025;1200;23,2;94,7
19/04/2025;1300;24,6;92,4
19/04/2025;1400;25,6;88,7
19/04/2025;1500;25,6;83,6
19/04/2025;1600;22,9;84,5
19/04/2025;1700;25,0;87,6
19/04/2025;1800;25,3;85,9
19/04/2025;1900;27,1;81,6
19/04/2025;2000;27,5;74,5
19/04/2025;2100;25,0;74,5
19/04/2025;2200;23,6;79,1
19/04/2025;2300;23,2;81,1
20/04/2025;0000;22,7;82,5
20/04/2025;0100;22,3;83,8
20/04/2025;0200;21,5;85,6
20/04/2025;0300;20,5;87,7
20/04/2025;0400;21,0;89,4
20/04/2025;0500;20,4;90,6
20/04/2025;0600;20,3;91,8
20/04/2025;0700;20,0;93,0
20/04/2025;0800;19,6;94,0
20/04/2025;0900;18,9;94,9
20/04/2025;1000;18,5;95,6
20/04/2025;1100;19,6;95,4
20/04/2025;1200;21,1;94,8
20/04/2025;1300;22,4;92,7
20/04/2025;1400;23,9;88,8
20/04/2025;1500;24,6;83,7
20/04/2025;1600;25,6;78,1
20/04/2025;1700;26,2;73,1
20/04/2025;1800;26,8;67,6
20/04/2025;1900;26,6;65,7
20/04/2025;2000;25,8;65,7
20/04/2025;2100;23,8;70,1
20/04/2025;2200;22,1;76,4
20/04/2025;2300;21,2;80,8
21/04/2025;0000;20,3;83,5
21/04/2025;0100;19,4;85,4
21/04/2025;0200;18,8;87,1
21/04/2025;0300;18,2;88,6
21/04/2025;0400;17,8;89,8
21/04/2025;0500;17,3;90,9
21/04/2025;0600;16,9;91,9
21/04/2025;0700;16,4;92,8
21/04/2025;0800;16,4;93,7
21/04/2025;0900;16,1;94,5
21/04/2025;1000;16,1;95,2
21/04/2025;1100;17,5;94,9
21/04/2025;1200;19,0;94,7
21/04/2025;1300;21,2;93,5
21/04/2025;1400;23,1;90,6
21/04/2025;1500;24,6;85,4
21/04/2025;1600;25,8;77,8
21/04/2025;1700;26,6;69,8
21/04/2025;1800;27,3;63,7
21/04/2025;1900;26,6;61,0
21/04/2025;2000;25,8;63,3
21/04/2025;2100;23,8;67,8
21/04/2025;2200;21,7;73,8
21/04/2025;2300;20,9;77,6
22/04/2025;0000;19,9;80,6
22/04/2025;0100;18,8;83,5
22/04/2025;0200;17,9;85,7
22/04/2025;0300;17,0;87,4
22/04/2025;0400;16,4;88,9
22/04/2025;0500;15,9;90,2
22/04/2025;0600;15,6;91,4
22/04/2025;0700;15,1;92,4
22/04/2025;0800;14,8;93,2
22/04/2025;0900;14,5;93,9
22/04/2025;1000;14,5;94,4
22/04/2025;1100;15,9;93,9
22/04/2025;1200;17,7;93,5
22/04/2025;1300;20,5;91,5
22/04/2025;1400;22,5;87,9
22/04/2025;1500;23,9;82,2
22/04/2025;1600;25,4;74,7
22/04/2025;1700;26,5;66,0
22/04/2025;1800;27,6;58,5
22/04/2025;1900;27,5;54,1
22/04/2025;2000;26,3;54,0
22/04/2025;2100;24,2;59,2
22/04/2025;2200;21,8;67,7
22/04/2025;2300;20,8;73,9
23/04/2025;0000;19,6;77,9
23/04/2025;0100;18,3;81,2
23/04/2025;0200;17,5;84,3
23/04/2025;0300;16,8;86,8
23/04/2025;0400;16,3;88,7
23/04/2025;0500;16,3;90,2
23/04/2025;0600;15,9;91,4
23/04/2025;0700;15,3;92,3
23/04/2025;0800;15,1;93,1
23/04/2025;0900;14,9;93,9
23/04/2025;1000;14,7;94,6
23/04/2025;1100;15,9;94,5
23/04/2025;1200;19,4;93,7
23/04/2025;1300;21,6;92,4
23/04/2025;1400;23,6;89,6
23/04/2025;1500;24,9;84,5
23/04/2025;1600;25,8;78,0
23/04/2025;1700;27,2;71,8
23/04/2025;1800;28,4;63,8
23/04/2025;1900;28,6;58,0
23/04/2025;2000;27,8;60,0
23/04/2025;2100;25,8;66,5
23/04/2025;2200;24,0;73,0
23/04/2025;2300;22,7;78,1
24/04/2025;0000;21,8;81,4
24/04/2025;0100;21,1;83,9
24/04/2025;0200;20,6;86,0
24/04/2025;0300;19,9;87,6
24/04/2025;0400;19,9;89,3
24/04/2025;0500;19,3;90,5
24/04/2025;0600;18,9;91,6
24/04/2025;0700;18,4;92,5
24/04/2025;0800;17,7;93,4
24/04/2025;0900;17,1;94,1
24/04/2025;1000;16,8;94,8
24/04/2025;1100;18,9;94,8
24/04/2025;1200;21,5;94,6
24/04/2025;1300;23,4;93,5
24/04/2025;1400;24,3;90,7
24/04/2025;1500;25,3;86,5
24/04/2025;1600;26,2;82,2
24/04/2025;1700;26,4;78,6
24/04/2025;1800;27,1;75,8
24/04/2025;1900;27,0;73,8
24/04/2025;2000;25,8;75,5
24/04/2025;2100;23,9;81,4
24/04/2025;2200;23,4;84,4
24/04/2025;2300;23,0;86,6
25/04/2025;0000;20,3;88,7
25/04/2025;0100;19,3;93,2
25/04/2025;0200;19,1;97,1
25/04/2025;0300;19,2;98,9
25/04/2025;0400;19,1;99,9
25/04/2025;0500;19,1;100,0
25/04/2025;0600;19,0;100,0
25/04/2025;0700;19,0;100,0
25/04/2025;0800;18,9;100,0
25/04/2025;0900;18,9;100,0
25/04/2025;1000;19,0;100,0
25/04/2025;1100;19,3;100,0
25/04/2025;1200;19,9;100,0
25/04/2025;1300;20,4;100,0
25/04/2025;1400;20,9;100,0
25/04/2025;1500;21,8;99,4
25/04/2025;1600;;
25/04/2025;1700;24,4;97,3
25/04/2025;1800;24,2;95,5
25/04/2025;1900;24,3;92,4
25/04/2025;2000;22,8;90,6
25/04/2025;2100;20,8;92,0
25/04/2025;2200;20,6;94,3
25/04/2025;2300;20,4;95,8
26/04/2025;0000;20,4;96,8
26/04/2025;0100;19,9;97,6
26/04/2025;0200;19,8;98,3
26/04/2025;0300;19,2;98,7
26/04/2025;0400;18,7;99,0
26/04/2025;0500;18,4;99,4
26/04/2025;0600;18,6;99,6
26/04/2025;0700;18,6;99,8
26/04/2025;0800;18,7;100,0
26/04/2025;0900;18,7;100,0
26/04/2025;1000;18,4;100,0
26/04/2025;1100;18,7;100,0
26/04/2025;1200;19,4;100,0
26/04/2025;1300;20,9;99,4
26/04/2025;1400;21,9;99,3
26/04/2025;1500;23,5;98,5
26/04/2025;1600;24,5;96,5
26/04/2025;1700;24,7;93,7
26/04/2025;1800;25,0;91,0
26/04/2025;1900;22,6;90,1
26/04/2025;2000;23,5;90,4
26/04/2025;2100;23,0;90,6
26/04/2025;2200;21,3;92,1
26/04/2025;2300;20,5;93,7
27/04/2025;0000;20,2;95,0
27/04/2025;0100;19,9;95,8
27/04/2025;0200;20,0;96,5
27/04/2025;0300;19,8;97,1
27/04/2025;0400;18,9;97,5
27/04/2025;0500;19,0;98,0
27/04/2025;0600;18,3;98,2
27/04/2025;0700;17,9;98,5
27/04/2025;0800;18,1;98,9
27/04/2025;0900;18,7;99,2
27/04/2025;1000;18,7;99,5
27/04/2025;1100;18,8;99,8
27/04/2025;1200;19,2;100,0
27/04/2025;1300;20,3;100,0
27/04/2025;1400;21,6;99,9
27/04/2025;1500;23,1;99,1
27/04/2025;1600;24,2;98,4
27/04/2025;1700;25,2;96,7
27/04/2025;1800;;
27/04/2025;1900;;
27/04/2025;2000;;
27/04/2025;2100;;
27/04/2025;2200;;
27/04/2025;2300;;
28/04/2025;0000;;
28/04/2025;0100;;
28/04/2025;0200;;
28/04/2025;0300;20,6;92,5
28/04/2025;0400;20,8;93,5
28/04/2025;0500;20,4;94,3
28/04/2025;0600;20,1;95,0
28/04/2025;0700;20,0;95,7
28/04/2025;0800;20,2;96,2
28/04/2025;0900;20,0;96,6
28/04/2025;1000;20,2;96,9
28/04/2025;1100;21,1;96,6
28/04/2025;1200;23,2;95,1
28/04/2025;1300;24,9;92,7
28/04/2025;1400;24,7;88,8
28/04/2025;1500;24,0;86,4
28/04/2025;1600;24,6;86,0
28/04/2025;1700;24,6;85,3
28/04/2025;1800;24,5;85,2
28/04/2025;1900;24,5;84,3
28/04/2025;2000;24,1;83,2
28/04/2025;2100;22,9;83,4
28/04/2025;2200;20,9;86,6
28/04/2025;2300;20,8;89,7
29/04/2025;0000;21,0;91,4
29/04/2025;0100;20,7;92,1
29/04/2025;0200;20,4;92,6
29/04/2025;0300;20,1;93,2
29/04/2025;0400;19,5;93,8
29/04/2025;0500;18,7;94,5
29/04/2025;0600;18,4;95,2
29/04/2025;0700;18,4;95,7
29/04/2025;0800;17,9;96,2
29/04/2025;0900;17,5;96,7
29/04/2025;1000;17,2;97,2
29/04/2025;1100;17,7;97,3
29/04/2025;1200;19,2;96,8
29/04/2025;1300;21,2;95,9
29/04/2025;1400;22,7;93,7
29/04/2025;1500;23,6;90,6
29/04/2025;1600;24,1;86,8
29/04/2025;1700;24,5;82,2
29/04/2025;1800;24,8;77,7
29/04/2025;1900;24,8;74,3
29/04/2025;2000;24,1;72,6
29/04/2025;2100;22,1;75,8
29/04/2025;2200;20,6;79,7
29/04/2025;2300;19,7;82,3
30/04/2025;0000;18,8;83,9
30/04/2025;0100;18,6;85,4
30/04/2025;0200;18,3;86,5
30/04/2025;0300;17,4;87,8
30/04/2025;0400;16,5;89,4
30/04/2025;0500;16,0;91,1
30/04/2025;0600;15,9;92,3
30/04/2025;0700;15,3;93,3
30/04/2025;0800;15,0;94,1
30/04/2025;0900;14,7;94,8
30/04/2025;1000;14,5;95,3
30/04/2025;1100;15,2;95,3
30/04/2025;1200;16,5;95,2
30/04/2025;1300;19,2;93,6
30/04/2025;1400;21,1;90,5
30/04/2025;1500;22,8;84,1
30/04/2025;1600;24,0;73,8
30/04/2025;1700;24,8;63,2
30/04/2025;1800;25,4;58,3
30/04/2025;1900;25,7;56,6
30/04/2025;2000;24,8;57,7
30/04/2025;2100;22,0;63,7
30/04/2025;2200;20,0;69,8
30/04/2025;2300;19,4;73,0
01/05/2025;0000;17,7;75,2
01/05/2025;0100;17,2;78,9
01/05/2025;0200;16,6;81,9
01/05/2025;0300;15,5;85,1
01/05/2025;0400;15,0;87,6
01/05/2025;0500;14,4;89,4
01/05/2025;0600;13,9;90,9
01/05/2025;0700;13,8;92,2
01/05/2025;0800;13,7;93,2
01/05/2025;0900;13,2;94,1
01/05/2025;1000;13,3;94,8
01/05/2025;1100;15,0;94,4
01/05/2025;1200;16,5;94,4
01/05/2025;1300;19,0;93,8
01/05/2025;1400;21,4;92,1
01/05/2025;1500;23,0;88,2
01/05/2025;1600;24,1;81,9
01/05/2025;1700;25,4;74,3
01/05/2025;1800;25,3;67,4
01/05/2025;1900;26,8;60,4
01/05/2025;2000;26,6;55,5
01/05/2025;2100;24,1;60,2
01/05/2025;2200;20,2;70,5
01/05/2025;2300;18,5;77,3
02/05/2025;0000;18,8;79,1
02/05/2025;0100;17,6;79,7
02/05/2025;0200;16,9;83,3
02/05/2025;0300;16,6;86,2
02/05/2025;0400;15,7;88,3
02/05/2025;0500;15,2;90,0
02/05/2025;0600;14,9;91,4
02/05/2025;0700;14,6;92,6
02/05/2025;0800;13,8;93,5
02/05/2025;0900;13,1;94,2
02/05/2025;1000;13,3;94,8
02/05/2025;1100;16,9;93,7
02/05/2025;1200;19,1;92,7
02/05/2025;1300;20,5;91,2
02/05/2025;1400;22,0;88,4
02/05/2025;1500;23,3;83,5
02/05/2025;1600;24,5;76,2
02/05/2025;1700;25,5;68,2
02/05/2025;1800;26,7;60,0
02/05/2025;1900;27,0;54,2
02/05/2025;2000;26,5;53,4
02/05/2025;2100;23,0;59,9
02/05/2025;2200;19,8;71,2
02/05/2025;2300;19,8;74,9
03/05/2025;0000;19,3;75,1
03/05/2025;0100;18,6;76,5
03/05/2025;0200;17,3;79,3
03/05/2025;0300;16,5;82,8
03/05/2025;0400;16,2;85,5
03/05/2025;0500;15,4;87,4
03/05/2025;0600;14,7;88,9
03/05/2025;0700;14,4;90,3
03/05/2025;0800;14,1;91,4
03/05/2025;0900;13,4;92,4
03/05/2025;1000;13,5;93,2
03/05/2025;1100;17,1;92,4
03/05/2025;1200;19,1;92,2
03/05/2025;1300;21,1;89,9
03/05/2025;1400;23,5;83,9
03/05/2025;1500;25,0;74,1
03/05/2025;1600;26,4;63,9
03/05/2025;1700;27,1;55,1
03/05/2025;1800;26,8;52,7
03/05/2025;1900;26,6;53,2
03/05/2025;2000;25,8;54,2
03/05/2025;2100;23,6;58,9
03/05/2025;2200;21,5;67,1
03/05/2025;2300;21,2;70,3
04/05/2025;0000;21,0;70,4
04/05/2025;0100;20,0;72,8
04/05/2025;0200;18,0;77,7
04/05/2025;0300;17,1;83,0
04/05/2025;0400;16,9;86,6
04/05/2025;0500;16,6;89,0
04/05/2025;0600;16,9;90,7
04/05/2025;0700;17,0;91,9
04/05/2025;0800;16,5;92,9
04/05/2025;0900;16,0;93,6
04/05/2025;1000;15,5;94,4
04/05/2025;1100;17,2;94,1
04/05/2025;1200;18,8;93,8
04/05/2025;1300;20,9;92,1
04/05/2025;1400;22,4;88,7
04/05/2025;1500;24,2;80,5
04/05/2025;1600;25,2;69,0
04/05/2025;1700;25,7;61,2
04/05/2025;1800;25,5;59,8
04/05/2025;1900;26,3;55,8
04/05/2025;2000;26,0;55,5
04/05/2025;2100;22,5;65,4
04/05/2025;2200;19,9;73,5
04/05/2025;2300;19,8;77,5
05/05/2025;0000;19,2;79,3
05/05/2025;0100;19,4;80,8
05/05/2025;0200;18,7;82,6
05/05/2025;0300;17,9;84,6
05/05/2025;0400;17,6;86,2
05/05/2025;0500;17,3;87,6
05/05/2025;0600;16,6;88,8
05/05/2025;0700;16,1;89,9
05/05/2025;0800;16,5;90,9
05/05/2025;0900;16,0;91,8
05/05/2025;1000;15,8;92,6
05/05/2025;1100;17,6;92,4
05/05/2025;1200;20,1;91,1
05/05/2025;1300;21,8;87,6
05/05/2025;1400;23,2;79,3
05/05/2025;1500;24,2;69,5
05/05/2025;1600;25,1;63,2
05/05/2025;1700;25,2;57,6
05/05/2025;1800;25,9;55,2
05/05/2025;1900;24,5;56,0
05/05/2025;2000;23,7;60,5
05/05/2025;2100;22,1;64,9
05/05/2025;2200;18,7;72,9
05/05/2025;2300;17,4;79,2
06/05/2025;0000;16,9;82,7
06/05/2025;0100;16,7;84,9
06/05/2025;0200;16,2;86,4
06/05/2025;0300;15,6;87,5
06/05/2025;0400;15,0;88,6
06/05/2025;0500;14,8;89,7
06/05/2025;0600;14,7;90,6
06/05/2025;0700;15,4;91,4
06/05/2025;0800;15,5;92,1
06/05/2025;0900;15,1;92,7
06/05/2025;1000;14,7;93,1
06/05/2025;1100;15,6;93,2
06/05/2025;1200;19,7;92,0
06/05/2025;1300;21,8;89,2
06/05/2025;1400;23,6;82,0
06/05/2025;1500;24,6;71,5
06/05/2025;1600;24,7;63,1
06/05/2025;1700;25,7;56,6
06/05/2025;1800;25,5;52,7
06/05/2025;1900;24,8;54,4
06/05/2025;2000;24,1;58,9
06/05/2025;2100;21,7;64,3
06/05/2025;2200;18,6;72,2
06/05/2025;2300;17,3;77,5
07/05/2025;0000;17,4;80,8
07/05/2025;0100;17,6;82,0
07/05/2025;0200;17,1;83,1
07/05/2025;0300;16,8;84,3
07/05/2025;0400;16,0;85,6
07/05/2025;0500;15,4;87,2
07/05/2025;0600;15,1;88,7
07/05/2025;0700;14,9;89,9
07/05/2025;0800;14,5;91,0
07/05/2025;0900;14,3;91,9
07/05/2025;1000;14,0;92,6
07/05/2025;1100;17,5;91,7
07/05/2025;1200;19,9;91,2
07/05/2025;1300;22,0;87,7
07/05/2025;1400;23,6;81,2
07/05/2025;1500;25,2;73,9
07/05/2025;1600;26,7;67,8
07/05/2025;1700;27,2;61,4
07/05/2025;1800;28,5;56,7
07/05/2025;1900;28,6;54,9
07/05/2025;2000;28,1;54,4
07/05/2025;2100;25,2;60,3
07/05/2025;2200;21,6;72,3
07/05/2025;2300;20,0;79,1
08/05/2025;0000;19,4;83,3
08/05/2025;0100;18,9;85,8
08/05/2025;0200;18,8;87,3
08/05/2025;0300;18,3;88,5
08/05/2025;0400;18,5;89,4
08/05/2025;0500;17,3;90,0
08/05/2025;0600;16,5;90,9
08/05/2025;0700;16,4;91,8
08/05/2025;0800;16,5;92,7
08/05/2025;0900;16,4;93,4
08/05/2025;1000;16,0;93,8
08/05/2025;1100;19,1;92,6
08/05/2025;1200;21,3;91,4
08/05/2025;1300;22,9;88,0
08/05/2025;1400;25,1;80,9
08/05/2025;1500;26,6;71,0
08/05/2025;1600;27,8;64,3
08/05/2025;1700;28,8;58,9
08/05/2025;1800;29,5;55,0
08/05/2025;1900;29,7;53,6
08/05/2025;2000;28,5;55,3
08/05/2025;2100;25,9;61,1
08/05/2025;2200;22,0;72,2
08/05/2025;2300;20,6;79,3
09/05/2025;0000;20,1;83,1
09/05/2025;0100;21,2;84,7
09/05/2025;0200;21,4;82,5
09/05/2025;0300;20,5;83,1
09/05/2025;0400;20,2;84,5
09/05/2025;0500;19,5;85,7
09/05/2025;0600;19,6;86,7
09/05/2025;0700;19,0;87,2
09/05/2025;0800;18,4;88,0
09/05/2025;0900;18,2;89,0
09/05/2025;1000;18,6;89,7
09/05/2025;1100;20,1;89,0
09/05/2025;1200;22,3;86,3
09/05/2025;1300;24,1;80,4
09/05/2025;1400;25,9;72,9
09/05/2025;1500;27,8;65,7
09/05/2025;1600;28,9;59,3
09/05/2025;1700;29,5;56,1
09/05/2025;1800;29,8;54,5
09/05/2025;1900;29,8;53,3
09/05/2025;2000;28,4;54,9
09/05/2025;2100;26,4;59,8
09/05/2025;2200;24,8;65,6
09/05/2025;2300;23,2;70,4
10/05/2025;0000;22,0;74,9
10/05/2025;0100;21,4;78,2
10/05/2025;0200;20,9;80,3
10/05/2025;0300;20,5;81,9
10/05/2025;0400;20,1;82,9
10/05/2025;0500;19,7;84,3
10/05/2025;0600;19,3;85,0
10/05/2025;0700;19,0;85,6
10/05/2025;0800;19,0;86,2
10/05/2025;0900;18,4;86,8
10/05/2025;1000;18,7;87,5
10/05/2025;1100;21,0;86,6
10/05/2025;1200;22,1;83,8
10/05/2025;1300;23,7;80,0
10/05/2025;1400;26,2;73,9
10/05/2025;1500;28,2;65,8
10/05/2025;1600;29,1;60,5
10/05/2025;1700;30,1;55,5
10/05/2025;1800;30,6;53,1
10/05/2025;1900;30,7;52,0
10/05/2025;2000;29,5;54,4
10/05/2025;2100;25,4;63,4
10/05/2025;2200;21,3;78,3
10/05/2025;2300;20,7;85,6
11/05/2025;0000;20,2;89,4
11/05/2025;0100;20,0;91,9
11/05/2025;0200;19,9;93,6
11/05/2025;0300;19,3;94,8
11/05/2025;0400;18,6;95,7
11/05/2025;0500;18,2;96,3
11/05/2025;0600;17,9;96,8
11/05/2025;0700;17,7;97,2
11/05/2025;0800;17,7;97,5
11/05/2025;0900;17,6;97,7
11/05/2025;1000;17,4;97,9
11/05/2025;1100;17,3;97,8
11/05/2025;1200;17,9;97,3
11/05/2025;1300;18,6;96,4
11/05/2025;1400;19,5;94,8
11/05/2025;1500;20,4;92,9
11/05/2025;1600;21,4;90,5
11/05/2025;1700;20,0;89,6
11/05/2025;1800;20,6;89,3
11/05/2025;1900;20,6;87,7
11/05/2025;2000;19,5;86,6
11/05/2025;2100;18,3;86,0
11/05/2025;2200;18,0;85,4
11/05/2025;2300;17,5;85,5
12/05/2025;0000;17,2;85,3
12/05/2025;0100;17,0;85,0
12/05/2025;0200;16,9;86,0
12/05/2025;0300;16,8;87,3
12/05/2025;0400;16,5;88,2
12/05/2025;0500;16,4;88,7
12/05/2025;0600;16,3;88,4
12/05/2025;0700;16,3;87,0
12/05/2025;0800;16,3;86,6
12/05/2025;0900;16,4;87,0
12/05/2025;1000;16,3;86,6
12/05/2025;1100;16,4;87,1
12/05/2025;1200;18,5;85,4
12/05/2025;1300;20,0;82,3
12/05/2025;1400;21,0;79,5
12/05/2025;1500;22,5;76,3
12/05/2025;1600;23,5;73,7
12/05/2025;1700;24,4;70,5
12/05/2025;1800;23,9;69,5
12/05/2025;1900;24,0;69,5
12/05/2025;2000;23,1;71,2
12/05/2025;2100;21,8;74,8
12/05/2025;2200;20,3;79,3
12/05/2025;2300;19,5;82,3
13/05/2025;0000;18,7;84,5
13/05/2025;0100;18,3;86,4
13/05/2025;0200;17,9;87,8
13/05/2025;0300;17,2;89,0
13/05/2025;0400;17,2;90,1
13/05/2025;0500;16,8;91,1
13/05/2025;0600;16,1;91,9
13/05/2025;0700;16,2;92,8
13/05/2025;0800;16,7;93,5
13/05/2025;0900;16,8;94,0
13/05/2025;1000;16,8;94,5
13/05/2025;1100;17,6;94,6
13/05/2025;1200;18,5;94,3
13/05/2025;1300;21,1;91,8
13/05/2025;1400;22,0;87,9
13/05/2025;1500;22,8;82,7
13/05/2025;1600;23,6;77,2
13/05/2025;1700;24,5;72,5
13/05/2025;1800;25,2;68,0
13/05/2025;1900;25,5;64,6
13/05/2025;2000;22,9;68,4
13/05/2025;2100;20,9;74,0
13/05/2025;2200;20,1;76,6
13/05/2025;2300;20,1;77,8
14/05/2025;0000;19,7;77,1
14/05/2025;0100;19,3;78,6
14/05/2025;0200;18,2;81,3
14/05/2025;0300;17,3;84,5
14/05/2025;0400;16,4;87,2
14/05/2025;0500;15,7;89,2
14/05/2025;0600;15,3;90,7
14/05/2025;0700;15,0;91,8
14/05/2025;0800;14,9;92,8
14/05/2025;0900;14,3;93,6
14/05/2025;1000;14,0;94,4
14/05/2025;1100;14,5;94,9
14/05/2025;1200;16,7;94,5
14/05/2025;1300;19,3;93,7
14/05/2025;1400;21,4;91,5
14/05/2025;1500;22,8;86,9
14/05/2025;1600;23,6;80,3
14/05/2025;1700;24,8;70,7
14/05/2025;1800;25,2;59,2
14/05/2025;1900;25,3;52,5
14/05/2025;2000;24,4;51,4
14/05/2025;2100;20,7;57,6
14/05/2025;2200;18,5;65,9
14/05/2025;2300;17,6;70,4
15/05/2025;0000;16,9;73,4
15/05/2025;0100;16,2;75,8
15/05/2025;0200;15,3;78,0
15/05/2025;0300;14,6;80,4
15/05/2025;0400;13,8;83,1
15/05/2025;0500;13,4;85,5
15/05/2025;0600;12,8;87,4
15/05/2025;0700;12,7;88,8
15/05/2025;0800;12,2;89,9
15/05/2025;0900;12,1;90,8
15/05/2025;1000;12,0;91,5
15/05/2025;1100;15,0;90,7
15/05/2025;1200;17,2;89,7
15/05/2025;1300;19,5;87,2
15/05/2025;1400;21,5;81,8
15/05/2025;1500;22,9;73,5
15/05/2025;1600;23,9;65,2
15/05/2025;1700;25,0;59,1
15/05/2025;1800;25,6;54,8
15/05/2025;1900;25,1;54,5
15/05/2025;2000;23,8;59,4
15/05/2025;2100;21,3;64,9
15/05/2025;2200;18,1;73,6
15/05/2025;2300;17,3;79,4
16/05/2025;0000;18,7;80,6
16/05/2025;0100;17,2;79,9
16/05/2025;0200;15,5;82,3
16/05/2025;0300;14,5;84,8
16/05/2025;0400;14,7;87,0
16/05/2025;0500;13,8;88,6
16/05/2025;0600;13,4;89,9
16/05/2025;0700;12,8;91,1
16/05/2025;0800;13,2;92,1
16/05/2025;0900;12,7;92,8
16/05/2025;1000;12,5;93,4
16/05/2025;1100;15,4;92,4
16/05/2025;1200;17,9;91,7
16/05/2025;1300;19,7;89,6
16/05/2025;1400;21,7;84,6
16/05/2025;1500;23,4;74,6
16/05/2025;1600;24,3;64,5
16/05/2025;1700;25,3;58,8
16/05/2025;1800;26,0;54,4
16/05/2025;1900;26,4;51,5
16/05/2025;2000;25,3;53,7
16/05/2025;2100;21,9;61,9
16/05/2025;2200;18,7;69,0
16/05/2025;2300;17,1;74,8
17/05/2025;0000;16,8;78,8
17/05/2025;0100;16,6;81,1
17/05/2025;0200;16,2;82,7
17/05/2025;0300;16,0;84,1
17/05/2025;0400;16,0;85,3
17/05/2025;0500;15,6;86,6
17/05/2025;0600;15,0;87,9
17/05/2025;0700;14,3;89,2
17/05/2025;0800;13,8;90,3
17/05/2025;0900;13,7;91,4
17/05/2025;1000;13,3;92,4
17/05/2025;1100;16,4;91,9
17/05/2025;1200;19,2;91,7
17/05/2025;1300;20,7;89,2
17/05/2025;1400;22,2;83,7
17/05/2025;1500;23,8;75,5
17/05/2025;1600;25,2;67,4
17/05/2025;1700;26,5;61,7
17/05/2025;1800;27,1;56,7
17/05/2025;1900;27,5;53,6
17/05/2025;2000;26,2;54,2
17/05/2025;2100;22,5;62,6
17/05/2025;2200;19,2;73,4
17/05/2025;2300;18,0;78,8
18/05/2025;0000;18,3;82,0
18/05/2025;0100;17,3;83,3
18/05/2025;0200;16,8;84,6
18/05/2025;0300;16,0;85,6
18/05/2025;0400;15,5;86,6
18/05/2025;0500;14,9;87,5
18/05/2025;0600;14,6;88,5
18/05/2025;0700;14,3;89,4
18/05/2025;0800;14,0;90,2
18/05/2025;0900;13,5;91,1
18/05/2025;1000;13,7;91,9
18/05/2025;1100;15,8;92,0
18/05/2025;1200;18,6;91,5
18/05/2025;1300;20,7;88,8
18/05/2025;1400;22,6;82,3
18/05/2025;1500;24,4;72,1
18/05/2025;1600;25,8;63,5
18/05/2025;1700;26,8;56,3
18/05/2025;1800;27,4;50,6
18/05/2025;1900;27,5;48,3
18/05/2025;2000;26,8;47,0
18/05/2025;2100;23,7;51,6
18/05/2025;2200;19,4;65,3
18/05/2025;2300;18,0;72,2
19/05/2025;0000;17,6;76,5
19/05/2025;0100;18,8;78,8
19/05/2025;0200;18,0;79,3
19/05/2025;0300;18,7;80,6
19/05/2025;0400;18,3;80,9
19/05/2025;0500;17,5;82,0
19/05/2025;0600;17,6;83,2
19/05/2025;0700;17,3;84,1
19/05/2025;0800;16,5;85,1
19/05/2025;0900;15,7;86,5
19/05/2025;1000;14,3;87,9
19/05/2025;1100;16,9;88,3
19/05/2025;1200;19,0;87,6
19/05/2025;1300;21,0;84,0
19/05/2025;1400;23,3;76,3
19/05/2025;1500;25,2;66,9
19/05/2025;1600;26,4;58,2
19/05/2025;1700;27,4;52,1
19/05/2025;1800;28,0;48,4
19/05/2025;1900;27,8;47,6
19/05/2025;2000;26,7;49,8
19/05/2025;2100;23,3;57,8
19/05/2025;2200;19,6;68,5
19/05/2025;2300;18,2;73,8
20/05/2025;0000;17,1;76,8
20/05/2025;0100;16,7;79,5
20/05/2025;0200;16,6;81,8
20/05/2025;0300;16,8;83,5
20/05/2025;0400;15,5;84,8
20/05/2025;0500;15,3;86,5
20/05/2025;0600;15,9;87,6
20/05/2025;0700;15,9;87,8
20/05/2025;0800;14,3;88,1
20/05/2025;0900;14,2;89,1
20/05/2025;1000;13,6;90,0
20/05/2025;1100;15,8;90,0
20/05/2025;1200;18,9;89,3
20/05/2025;1300;21,7;85,2
20/05/2025;1400;23,7;74,8
20/05/2025;1500;25,6;64,4
20/05/2025;1600;26,9;56,1
