Leitura,Horario,Temperatura(C),Umidade(%),Dispositivo
1230,2025-10-23 14:58:39,30.4,25.9,Pico W_11f0bb
1231,2025-10-23 14:59:02,30.5,26.1,Pico W_11f0bb
1232,2025-10-23 14:59:24,30.8,25.5,Pico W_11f0bb
1233,2025-10-23 14:59:46,30.9,25.3,Pico W_11f0bb
1234,2025-10-23 15:00:09,31.2,25.4,Pico W_11f0bb
1235,2025-10-23 15:00:31,31.4,24.5,Pico W_11f0bb
1236,2025-10-23 15:00:53,31.6,23.9,Pico W_11f0bb
1237,2025-10-23 15:01:16,31.7,24.3,Pico W_11f0bb
1238,2025-10-23 15:01:38,31.8,24.2,Pico W_11f0bb
1239,2025-10-23 15:02:00,31.6,23.9,Pico W_11f0bb
1240,2025-10-23 15:02:23,31.5,24.1,Pico W_11f0bb
1241,2025-10-23 15:02:45,31.5,23.9,Pico W_11f0bb
1242,2025-10-23 15:03:07,31.5,24.3,Pico W_11f0bb
1243,2025-10-23 15:03:30,31.6,24.1,Pico W_11f0bb
1244,2025-10-23 15:03:52,31.7,23.9,Pico W_11f0bb
1245,2025-10-23 15:04:14,31.7,23.9,Pico W_11f0bb
1246,2025-10-23 15:04:37,31.7,23.7,Pico W_11f0bb
1247,2025-10-23 15:04:59,31.8,23.9,Pico W_11f0bb
1248,2025-10-23 15:05:21,32.0,23.6,Pico W_11f0bb
1249,2025-10-23 15:05:44,32.2,23.8,Pico W_11f0bb
1250,2025-10-23 15:06:06,32.5,23.6,Pico W_11f0bb
1251,2025-10-23 15:06:28,32.5,23.8,Pico W_11f0bb
1252,2025-10-23 15:06:51,32.5,23.8,Pico W_11f0bb
1253,2025-10-23 15:07:13,32.6,23.9,Pico W_11f0bb
1254,2025-10-23 15:07:35,32.7,23.9,Pico W_11f0bb
1255,2025-10-23 15:07:58,32.7,24.2,Pico W_11f0bb
1256,2025-10-23 15:08:20,32.7,23.6,Pico W_11f0bb
1257,2025-10-23 15:08:42,32.5,23.6,Pico W_11f0bb
1258,2025-10-23 15:09:05,32.0,23.1,Pico W_11f0bb
1259,2025-10-23 15:09:27,31.9,23.9,Pico W_11f0bb
1260,2025-10-23 15:09:50,31.5,23.4,Pico W_11f0bb
1261,2025-10-23 15:10:12,31.6,23.7,Pico W_11f0bb
1262,2025-10-23 15:10:34,31.7,23.9,Pico W_11f0bb
1263,2025-10-23 15:10:57,31.7,24.0,Pico W_11f0bb
1264,2025-10-23 15:11:19,31.8,23.7,Pico W_11f0bb
1265,2025-10-23 15:11:41,31.7,23.5,Pico W_11f0bb
1266,2025-10-23 15:12:04,31.6,23.3,Pico W_11f0bb
1267,2025-10-23 15:12:26,31.5,23.5,Pico W_11f0bb
1268,2025-10-23 15:12:48,31.4,23.0,Pico W_11f0bb
1269,2025-10-23 15:13:11,31.4,23.6,Pico W_11f0bb
1270,2025-10-23 15:13:33,31.4,23.6,Pico W_11f0bb
1271,2025-10-23 15:13:55,31.5,24.0,Pico W_11f0bb
1272,2025-10-23 15:14:18,31.6,23.5,Pico W_11f0bb
1273,2025-10-23 15:14:40,31.7,23.4,Pico W_11f0bb
1274,2025-10-23 15:15:02,31.8,23.5,Pico W_11f0bb
1275,2025-10-23 15:15:25,31.8,23.4,Pico W_11f0bb
1276,2025-10-23 15:15:47,31.8,23.2,Pico W_11f0bb
1277,2025-10-23 15:16:09,31.9,23.4,Pico W_11f0bb
1278,2025-10-23 15:16:32,31.7,23.6,Pico W_11f0bb
1279,2025-10-23 15:16:54,31.6,23.8,Pico W_11f0bb
1280,2025-10-23 15:17:16,31.5,24.1,Pico W_11f0bb
1281,2025-10-23 15:17:39,31.5,24.8,Pico W_11f0bb
1282,2025-10-23 15:18:01,31.6,24.3,Pico W_11f0bb
1283,2025-10-23 15:18:23,31.6,24.6,Pico W_11f0bb
1284,2025-10-23 15:18:46,31.6,24.2,Pico W_11f0bb
1285,2025-10-23 15:19:08,31.6,24.3,Pico W_11f0bb
1286,2025-10-23 15:19:30,31.7,24.2,Pico W_11f0bb
1287,2025-10-23 15:19:53,31.9,24.4,Pico W_11f0bb
1288,2025-10-23 15:20:15,32.0,24.1,Pico W_11f0bb
1289,2025-10-23 15:20:38,32.0,23.7,Pico W_11f0bb
1290,2025-10-23 15:21:00,32.0,23.8,Pico W_11f0bb
1291,2025-10-23 15:21:22,31.9,24.0,Pico W_11f0bb
1292,2025-10-23 15:21:45,32.1,24.2,Pico W_11f0bb
1293,2025-10-23 15:22:07,32.1,23.2,Pico W_11f0bb
1294,2025-10-23 15:22:29,31.9,23.4,Pico W_11f0bb
1295,2025-10-23 15:22:52,31.5,23.7,Pico W_11f0bb
1296,2025-10-23 15:23:14,31.4,23.9,Pico W_11f0bb
1297,2025-10-23 15:23:36,31.1,24.0,Pico W_11f0bb
1298,2025-10-23 15:23:59,31.0,24.1,Pico W_11f0bb
1299,2025-10-23 15:24:21,30.6,24.0,Pico W_11f0bb
1300,2025-10-23 15:24:43,30.7,24.8,Pico W_11f0bb
1301,2025-10-23 15:25:06,30.9,24.9,Pico W_11f0bb
1302,2025-10-23 15:25:28,30.9,24.7,Pico W_11f0bb
1303,2025-10-23 15:25:50,30.8,24.7,Pico W_11f0bb
1304,2025-10-23 15:26:13,30.8,24.6,Pico W_11f0bb
1305,2025-10-23 15:26:35,30.8,24.8,Pico W_11f0bb
1306,2025-10-23 15:26:57,30.8,24.7,Pico W_11f0bb
1307,2025-10-23 15:27:20,30.9,24.9,Pico W_11f0bb
1308,2025-10-23 15:27:42,30.8,24.1,Pico W_11f0bb
1309,2025-10-23 15:28:04,30.8,24.3,Pico W_11f0bb
1310,2025-10-23 15:28:27,30.9,24.6,Pico W_11f0bb
1311,2025-10-23 15:28:49,31.0,24.6,Pico W_11f0bb
1312,2025-10-23 15:29:11,31.0,24.2,Pico W_11f0bb
1313,2025-10-23 15:29:34,31.0,24.3,Pico W_11f0bb
1314,2025-10-23 15:29:56,31.4,24.2,Pico W_11f0bb
1315,2025-10-23 15:30:18,31.5,23.8,Pico W_11f0bb
1316,2025-10-23 15:30:41,31.5,24.2,Pico W_11f0bb
1317,2025-10-23 15:31:03,31.4,23.5,Pico W_11f0bb
1318,2025-10-23 15:31:25,31.4,23.5,Pico W_11f0bb
1319,2025-10-23 15:31:48,31.4,23.3,Pico W_11f0bb
1320,2025-10-23 15:32:10,31.3,23.7,Pico W_11f0bb
1321,2025-10-23 15:32:32,31.1,24.2,Pico W_11f0bb
1322,2025-10-23 15:32:55,31.0,23.8,Pico W_11f0bb
1323,2025-10-23 15:33:17,31.1,24.2,Pico W_11f0bb
1324,2025-10-23 15:33:40,31.1,24.1,Pico W_11f0bb
1325,2025-10-23 15:34:02,31.2,24.3,Pico W_11f0bb
1326,2025-10-23 15:34:24,31.5,24.0,Pico W_11f0bb
1327,2025-10-23 15:34:47,31.6,24.1,Pico W_11f0bb
1328,2025-10-23 15:35:09,31.5,23.5,Pico W_11f0bb
1329,2025-10-23 15:35:31,31.3,23.9,Pico W_11f0bb
1330,2025-10-23 15:35:54,31.2,23.5,Pico W_11f0bb
1331,2025-10-23 15:36:16,31.2,23.5,Pico W_11f0bb
1332,2025-10-23 15:36:38,31.4,24.0,Pico W_11f0bb
1333,2025-10-23 15:37:01,31.8,23.8,Pico W_11f0bb
1334,2025-10-23 15:37:23,32.0,23.5,Pico W_11f0bb
1335,2025-10-23 15:37:45,31.9,23.5,Pico W_11f0bb
1336,2025-10-23 15:38:08,31.4,23.4,Pico W_11f0bb
1337,2025-10-23 15:38:30,31.1,23.3,Pico W_11f0bb
1338,2025-10-23 15:38:52,31.1,23.5,Pico W_11f0bb
1339,2025-10-23 15:39:15,31.2,24.2,Pico W_11f0bb
1340,2025-10-23 15:39:37,31.4,24.0,Pico W_11f0bb
1341,2025-10-23 15:39:59,31.6,23.9,Pico W_11f0bb
1342,2025-10-23 15:40:22,31.6,23.5,Pico W_11f0bb
1343,2025-10-23 15:40:44,31.5,23.1,Pico W_11f0bb
1344,2025-10-23 15:41:06,31.4,23.6,Pico W_11f0bb
1345,2025-10-23 15:41:29,31.3,23.7,Pico W_11f0bb
1346,2025-10-23 15:41:51,31.5,23.7,Pico W_11f0bb
1347,2025-10-23 15:42:13,31.5,23.7,Pico W_11f0bb
1348,2025-10-23 15:42:36,31.7,23.9,Pico W_11f0bb
1349,2025-10-23 15:42:58,31.8,23.4,Pico W_11f0bb
1350,2025-10-23 15:43:20,32.1,23.2,Pico W_11f0bb
1351,2025-10-23 15:43:43,32.3,22.8,Pico W_11f0bb
1352,2025-10-23 15:44:05,32.5,22.6,Pico W_11f0bb
1353,2025-10-23 15:44:27,32.8,22.5,Pico W_11f0bb
1354,2025-10-23 15:44:50,33.1,22.8,Pico W_11f0bb
1355,2025-10-23 15:45:12,32.9,23.2,Pico W_11f0bb
1356,2025-10-23 15:45:35,32.7,23.0,Pico W_11f0bb
1357,2025-10-23 15:45:57,32.6,23.1,Pico W_11f0bb
1358,2025-10-23 15:46:19,32.5,23.0,Pico W_11f0bb
1359,2025-10-23 15:46:42,32.4,22.7,Pico W_11f0bb
1360,2025-10-23 15:47:04,32.4,22.6,Pico W_11f0bb
1361,2025-10-23 15:47:26,32.6,22.7,Pico W_11f0bb
1362,2025-10-23 15:47:49,32.6,22.5,Pico W_11f0bb
1363,2025-10-23 15:48:11,32.2,22.6,Pico W_11f0bb
1364,2025-10-23 15:48:33,32.3,23.1,Pico W_11f0bb
1365,2025-10-23 15:48:56,32.5,23.0,Pico W_11f0bb
1366,2025-10-23 15:49:18,32.4,22.8,Pico W_11f0bb
1367,2025-10-23 15:49:40,32.4,22.8,Pico W_11f0bb
1368,2025-10-23 15:50:03,32.4,22.6,Pico W_11f0bb
1369,2025-10-23 15:50:25,32.6,22.7,Pico W_11f0bb
1370,2025-10-23 15:50:47,32.7,22.3,Pico W_11f0bb
1371,2025-10-23 15:51:10,32.7,22.7,Pico W_11f0bb
1372,2025-10-23 15:51:32,32.6,22.5,Pico W_11f0bb
1373,2025-10-23 15:51:54,32.7,22.4,Pico W_11f0bb
1374,2025-10-23 15:52:17,32.7,22.4,Pico W_11f0bb
1375,2025-10-23 15:52:39,32.6,22.6,Pico W_11f0bb
1376,2025-10-23 15:53:01,32.5,22.6,Pico W_11f0bb
1377,2025-10-23 15:53:24,32.2,22.3,Pico W_11f0bb
1378,2025-10-23 15:53:46,31.9,22.5,Pico W_11f0bb
1379,2025-10-23 15:54:08,31.7,22.7,Pico W_11f0bb
1380,2025-10-23 15:54:31,31.5,22.7,Pico W_11f0bb
1381,2025-10-23 15:54:53,31.4,23.0,Pico W_11f0bb
1382,2025-10-23 15:55:15,31.3,23.1,Pico W_11f0bb
1383,2025-10-23 15:55:38,31.2,23.0,Pico W_11f0bb
1384,2025-10-23 15:56:00,31.4,23.2,Pico W_11f0bb
1385,2025-10-23 15:56:22,31.6,23.1,Pico W_11f0bb
1386,2025-10-23 15:56:45,31.7,22.9,Pico W_11f0bb
1387,2025-10-23 15:57:07,31.5,23.0,Pico W_11f0bb
1388,2025-10-23 15:57:30,31.5,23.0,Pico W_11f0bb
1389,2025-10-23 15:57:52,31.5,23.1,Pico W_11f0bb
1390,2025-10-23 15:58:14,31.5,23.2,Pico W_11f0bb
1391,2025-10-23 15:58:37,31.5,23.1,Pico W_11f0bb
1392,2025-10-23 15:58:59,31.4,23.0,Pico W_11f0bb
1393,2025-10-23 15:59:21,31.5,22.9,Pico W_11f0bb
1394,2025-10-23 15:59:44,31.4,22.6,Pico W_11f0bb
1395,2025-10-23 16:00:06,31.0,22.1,Pico W_11f0bb
1396,2025-10-23 16:00:28,30.8,22.7,Pico W_11f0bb
1397,2025-10-23 16:00:51,30.8,22.7,Pico W_11f0bb
1398,2025-10-23 16:01:13,30.8,22.8,Pico W_11f0bb
1399,2025-10-23 16:01:35,30.8,22.7,Pico W_11f0bb
1400,2025-10-23 16:01:58,30.6,22.7,Pico W_11f0bb
1401,2025-10-23 16:02:20,30.5,22.8,Pico W_11f0bb
1402,2025-10-23 16:02:42,30.4,22.8,Pico W_11f0bb
1403,2025-10-23 16:03:05,30.3,23.2,Pico W_11f0bb
1404,2025-10-23 16:03:27,30.3,22.8,Pico W_11f0bb
1405,2025-10-23 16:03:49,30.3,22.9,Pico W_11f0bb
1406,2025-10-23 16:04:12,30.4,22.9,Pico W_11f0bb
1407,2025-10-23 16:04:34,30.5,22.8,Pico W_11f0bb
1408,2025-10-23 16:04:56,30.6,22.7,Pico W_11f0bb
1409,2025-10-23 16:05:19,30.8,22.6,Pico W_11f0bb
1410,2025-10-23 16:05:41,30.8,22.7,Pico W_11f0bb
1411,2025-10-23 16:06:03,30.9,22.7,Pico W_11f0bb
1412,2025-10-23 16:06:26,30.9,22.6,Pico W_11f0bb
1413,2025-10-23 16:06:48,31.0,22.6,Pico W_11f0bb
1414,2025-10-23 16:07:10,31.1,22.5,Pico W_11f0bb
1415,2025-10-23 16:07:33,31.3,22.4,Pico W_11f0bb
1416,2025-10-23 16:07:55,31.7,22.1,Pico W_11f0bb
1417,2025-10-23 16:08:17,31.8,21.7,Pico W_11f0bb
1418,2025-10-23 16:08:40,31.8,21.5,Pico W_11f0bb
1419,2025-10-23 16:09:02,31.8,22.0,Pico W_11f0bb
1420,2025-10-23 16:09:25,31.7,21.7,Pico W_11f0bb
1421,2025-10-23 16:09:47,31.7,21.9,Pico W_11f0bb
1422,2025-10-23 16:10:09,31.4,22.0,Pico W_11f0bb
1423,2025-10-23 16:10:32,31.1,22.6,Pico W_11f0bb
1424,2025-10-23 16:10:54,31.0,22.9,Pico W_11f0bb
1425,2025-10-23 16:11:16,31.0,23.1,Pico W_11f0bb
1426,2025-10-23 16:11:39,30.9,23.5,Pico W_11f0bb
1427,2025-10-23 16:12:01,31.0,23.3,Pico W_11f0bb
1428,2025-10-23 16:12:23,31.0,23.1,Pico W_11f0bb
1429,2025-10-23 16:12:46,30.9,22.7,Pico W_11f0bb
1430,2025-10-23 16:13:08,30.9,22.6,Pico W_11f0bb
1431,2025-10-23 16:13:30,30.7,22.4,Pico W_11f0bb
1432,2025-10-23 16:13:53,30.7,22.6,Pico W_11f0bb
1433,2025-10-23 16:14:15,30.7,22.5,Pico W_11f0bb
1434,2025-10-23 16:14:37,30.6,22.2,Pico W_11f0bb
1435,2025-10-23 16:15:00,30.6,22.6,Pico W_11f0bb
1436,2025-10-23 16:15:22,30.7,22.6,Pico W_11f0bb
1437,2025-10-23 16:15:44,30.7,22.2,Pico W_11f0bb
1438,2025-10-23 16:16:07,30.7,22.2,Pico W_11f0bb
1439,2025-10-23 16:16:29,30.7,22.5,Pico W_11f0bb
1440,2025-10-23 16:16:51,30.7,22.5,Pico W_11f0bb
1441,2025-10-23 16:17:14,30.8,22.5,Pico W_11f0bb
1442,2025-10-23 16:17:36,30.8,22.8,Pico W_11f0bb
1443,2025-10-23 16:17:58,30.9,22.8,Pico W_11f0bb
1444,2025-10-23 16:18:21,30.9,22.5,Pico W_11f0bb
1445,2025-10-23 16:18:43,30.7,22.6,Pico W_11f0bb
1446,2025-10-23 16:19:05,30.7,22.6,Pico W_11f0bb
1447,2025-10-23 16:19:28,30.7,22.6,Pico W_11f0bb
1448,2025-10-23 16:19:50,30.7,22.9,Pico W_11f0bb
1449,2025-10-23 16:20:12,30.6,23.2,Pico W_11f0bb
1450,2025-10-23 16:20:35,30.5,23.0,Pico W_11f0bb
1451,2025-10-23 16:20:57,30.2,23.0,Pico W_11f0bb
1452,2025-10-23 16:21:20,30.0,23.6,Pico W_11f0bb
1453,2025-10-23 16:21:42,30.1,23.7,Pico W_11f0bb
1454,2025-10-23 16:22:04,30.1,23.7,Pico W_11f0bb
1455,2025-10-23 16:22:27,30.2,23.6,Pico W_11f0bb
1456,2025-10-23 16:22:49,30.1,23.3,Pico W_11f0bb
1457,2025-10-23 16:23:11,30.0,23.5,Pico W_11f0bb
1458,2025-10-23 16:23:34,30.1,23.8,Pico W_11f0bb
1459,2025-10-23 16:23:56,30.2,23.8,Pico W_11f0bb
1460,2025-10-23 16:24:18,30.3,23.8,Pico W_11f0bb
1461,2025-10-23 16:24:41,30.3,23.7,Pico W_11f0bb
1462,2025-10-23 16:25:03,30.3,23.5,Pico W_11f0bb
1463,2025-10-23 16:25:25,30.2,23.7,Pico W_11f0bb
1464,2025-10-23 16:25:48,30.3,23.7,Pico W_11f0bb
1465,2025-10-23 16:26:10,30.2,23.4,Pico W_11f0bb
1466,2025-10-23 16:26:32,30.1,23.6,Pico W_11f0bb
1467,2025-10-23 16:26:55,30.0,24.0,Pico W_11f0bb
1468,2025-10-23 16:27:17,30.1,23.9,Pico W_11f0bb
1469,2025-10-23 16:27:39,30.2,23.8,Pico W_11f0bb
1470,2025-10-23 16:28:02,30.2,23.9,Pico W_11f0bb
1471,2025-10-23 16:28:24,30.1,23.9,Pico W_11f0bb
1472,2025-10-23 16:28:46,30.0,24.1,Pico W_11f0bb
1473,2025-10-23 16:29:09,30.1,24.0,Pico W_11f0bb
1474,2025-10-23 16:29:31,30.1,24.2,Pico W_11f0bb
1475,2025-10-23 16:29:53,30.2,24.2,Pico W_11f0bb
1476,2025-10-23 16:30:16,30.2,24.4,Pico W_11f0bb
1477,2025-10-23 16:30:38,30.2,23.9,Pico W_11f0bb
1478,2025-10-23 16:31:00,30.1,24.0,Pico W_11f0bb
1479,2025-10-23 16:31:23,30.1,24.3,Pico W_11f0bb
1480,2025-10-23 16:31:45,30.1,23.8,Pico W_11f0bb
1481,2025-10-23 16:32:07,30.0,23.7,Pico W_11f0bb
1482,2025-10-23 16:32:30,30.1,23.7,Pico W_11f0bb
1483,2025-10-23 16:32:52,30.2,23.2,Pico W_11f0bb
1484,2025-10-23 16:33:15,30.3,24.0,Pico W_11f0bb
1485,2025-10-23 16:33:37,30.2,23.5,Pico W_11f0bb
1486,2025-10-23 16:33:59,30.1,23.5,Pico W_11f0bb
1487,2025-10-23 16:34:22,30.1,23.5,Pico W_11f0bb
1488,2025-10-23 16:34:44,30.1,23.6,Pico W_11f0bb
1489,2025-10-23 16:35:06,30.2,23.4,Pico W_11f0bb
1490,2025-10-23 16:35:29,30.1,23.4,Pico W_11f0bb
1491,2025-10-23 16:35:51,30.0,23.3,Pico W_11f0bb
1492,2025-10-23 16:36:13,29.9,23.4,Pico W_11f0bb
1493,2025-10-23 16:36:36,29.8,23.7,Pico W_11f0bb
1494,2025-10-23 16:36:58,29.8,23.8,Pico W_11f0bb
1495,2025-10-23 16:37:20,29.7,23.6,Pico W_11f0bb
1496,2025-10-23 16:37:43,29.7,24.0,Pico W_11f0bb
1497,2025-10-23 16:38:05,29.8,24.2,Pico W_11f0bb
1498,2025-10-23 16:38:27,29.8,24.0,Pico W_11f0bb
1499,2025-10-23 16:38:50,29.8,24.0,Pico W_11f0bb
1500,2025-10-23 16:39:12,29.8,23.8,Pico W_11f0bb
1501,2025-10-23 16:39:34,29.8,23.9,Pico W_11f0bb
1502,2025-10-23 16:39:57,29.8,24.2,Pico W_11f0bb
1503,2025-10-23 16:40:19,29.8,23.9,Pico W_11f0bb
1504,2025-10-23 16:40:41,29.7,25.7,Pico W_11f0bb
1505,2025-10-23 16:41:04,29.6,28.0,Pico W_11f0bb
1506,2025-10-23 16:41:26,29.4,29.7,Pico W_11f0bb
1507,2025-10-23 16:41:48,29.2,32.3,Pico W_11f0bb
1508,2025-10-23 16:42:11,28.8,34.9,Pico W_11f0bb
1509,2025-10-23 16:42:33,28.6,36.2,Pico W_11f0bb
1510,2025-10-23 16:42:55,28.6,36.9,Pico W_11f0bb
1511,2025-10-23 16:43:18,28.5,37.3,Pico W_11f0bb
1512,2025-10-23 16:43:40,28.5,37.8,Pico W_11f0bb
1513,2025-10-23 16:44:02,28.4,38.0,Pico W_11f0bb
1514,2025-10-23 16:44:25,28.4,38.2,Pico W_11f0bb
1515,2025-10-23 16:44:47,28.3,38.4,Pico W_11f0bb
1516,2025-10-23 16:45:09,28.1,39.0,Pico W_11f0bb
1517,2025-10-23 16:45:32,27.9,39.3,Pico W_11f0bb
1518,2025-10-23 16:45:54,27.9,39.6,Pico W_11f0bb
1519,2025-10-23 16:46:17,27.8,39.8,Pico W_11f0bb
1520,2025-10-23 16:46:39,27.9,39.8,Pico W_11f0bb
1521,2025-10-23 16:47:01,27.9,39.9,Pico W_11f0bb
1522,2025-10-23 16:47:24,27.9,39.8,Pico W_11f0bb
1523,2025-10-23 16:47:46,27.7,39.8,Pico W_11f0bb
1524,2025-10-23 16:48:08,27.5,40.1,Pico W_11f0bb
1525,2025-10-23 16:48:31,27.4,40.4,Pico W_11f0bb
1526,2025-10-23 16:48:53,27.5,40.6,Pico W_11f0bb
1527,2025-10-23 16:49:15,27.5,40.4,Pico W_11f0bb
1528,2025-10-23 16:49:38,27.3,40.5,Pico W_11f0bb
1529,2025-10-23 16:50:00,27.3,40.7,Pico W_11f0bb
1530,2025-10-23 16:50:22,27.4,40.7,Pico W_11f0bb
1531,2025-10-23 16:50:45,27.3,40.8,Pico W_11f0bb
1532,2025-10-23 16:51:07,27.2,40.8,Pico W_11f0bb
1533,2025-10-23 16:51:29,27.2,41.1,Pico W_11f0bb
1534,2025-10-23 16:51:52,27.3,41.0,Pico W_11f0bb
1535,2025-10-23 16:52:14,27.4,40.7,Pico W_11f0bb
1536,2025-10-23 16:52:36,27.4,40.7,Pico W_11f0bb
1537,2025-10-23 16:52:59,27.5,40.6,Pico W_11f0bb
1538,2025-10-23 16:53:21,27.4,40.7,Pico W_11f0bb
1539,2025-10-23 16:53:43,27.4,41.0,Pico W_11f0bb
1540,2025-10-23 16:54:06,27.3,41.0,Pico W_11f0bb
1541,2025-10-23 16:54:28,27.3,41.1,Pico W_11f0bb
1542,2025-10-23 16:54:50,27.3,41.2,Pico W_11f0bb
1543,2025-10-23 16:55:13,27.2,41.4,Pico W_11f0bb
1544,2025-10-23 16:55:35,27.2,41.3,Pico W_11f0bb
1545,2025-10-23 16:55:57,27.2,41.5,Pico W_11f0bb
1546,2025-10-23 16:56:20,27.2,41.7,Pico W_11f0bb
1547,2025-10-23 16:56:42,27.2,41.8,Pico W_11f0bb
1548,2025-10-23 16:57:04,27.3,41.7,Pico W_11f0bb
1549,2025-10-23 16:57:27,27.3,41.8,Pico W_11f0bb
1550,2025-10-23 16:57:49,27.2,41.8,Pico W_11f0bb
1551,2025-10-23 16:58:12,27.0,42.0,Pico W_11f0bb
1552,2025-10-23 16:58:34,27.0,42.3,Pico W_11f0bb
1553,2025-10-23 16:58:56,27.1,42.4,Pico W_11f0bb
1554,2025-10-23 16:59:19,27.0,41.9,Pico W_11f0bb
1555,2025-10-23 16:59:41,27.0,42.4,Pico W_11f0bb
1556,2025-10-23 17:00:03,26.7,42.5,Pico W_11f0bb
1557,2025-10-23 17:00:26,26.7,42.7,Pico W_11f0bb
1558,2025-10-23 17:00:48,26.6,42.9,Pico W_11f0bb
1559,2025-10-23 17:01:10,26.6,42.9,Pico W_11f0bb
1560,2025-10-23 17:01:33,26.6,43.0,Pico W_11f0bb
1561,2025-10-23 17:01:55,26.6,43.2,Pico W_11f0bb
1562,2025-10-23 17:02:17,26.7,43.0,Pico W_11f0bb
1563,2025-10-23 17:02:40,26.8,42.9,Pico W_11f0bb
1564,2025-10-23 17:03:02,26.7,42.7,Pico W_11f0bb
1565,2025-10-23 17:03:24,26.6,42.7,Pico W_11f0bb
1566,2025-10-23 17:03:47,26.4,42.7,Pico W_11f0bb
1567,2025-10-23 17:04:09,26.4,42.9,Pico W_11f0bb
1568,2025-10-23 17:04:31,26.4,42.8,Pico W_11f0bb
1569,2025-10-23 17:04:54,26.4,42.9,Pico W_11f0bb
1570,2025-10-23 17:05:16,26.4,43.0,Pico W_11f0bb
1571,2025-10-23 17:05:38,26.4,43.1,Pico W_11f0bb
1572,2025-10-23 17:06:01,26.4,43.1,Pico W_11f0bb
1573,2025-10-23 17:06:23,26.5,43.2,Pico W_11f0bb
1574,2025-10-23 17:06:45,26.5,43.2,Pico W_11f0bb
1575,2025-10-23 17:07:08,26.5,43.1,Pico W_11f0bb
1576,2025-10-23 17:07:30,26.4,43.2,Pico W_11f0bb
1577,2025-10-23 17:07:52,26.4,43.4,Pico W_11f0bb
1578,2025-10-23 17:08:15,26.4,43.4,Pico W_11f0bb
1579,2025-10-23 17:08:37,26.3,43.5,Pico W_11f0bb
1580,2025-10-23 17:08:59,26.4,43.7,Pico W_11f0bb
1581,2025-10-23 17:09:22,26.4,43.7,Pico W_11f0bb
1582,2025-10-23 17:09:44,26.5,43.5,Pico W_11f0bb
1583,2025-10-23 17:10:07,26.5,43.6,Pico W_11f0bb
1584,2025-10-23 17:10:29,26.5,43.7,Pico W_11f0bb
1585,2025-10-23 17:10:51,26.4,43.6,Pico W_11f0bb
1586,2025-10-23 17:11:14,26.2,43.8,Pico W_11f0bb
1587,2025-10-23 17:11:36,26.1,44.0,Pico W_11f0bb
1588,2025-10-23 17:11:58,26.1,44.4,Pico W_11f0bb
1589,2025-10-23 17:12:21,26.2,44.4,Pico W_11f0bb
1590,2025-10-23 17:12:43,26.1,44.4,Pico W_11f0bb
1591,2025-10-23 17:13:05,26.0,44.5,Pico W_11f0bb
1592,2025-10-23 17:13:28,25.9,44.7,Pico W_11f0bb
1593,2025-10-23 17:13:50,25.8,44.8,Pico W_11f0bb
1594,2025-10-23 17:14:12,25.7,45.0,Pico W_11f0bb
1595,2025-10-23 17:14:35,25.6,45.3,Pico W_11f0bb
1596,2025-10-23 17:14:57,25.6,45.5,Pico W_11f0bb
1597,2025-10-23 17:15:19,25.7,45.5,Pico W_11f0bb
1598,2025-10-23 17:15:42,25.7,45.4,Pico W_11f0bb
1599,2025-10-23 17:16:04,25.8,45.4,Pico W_11f0bb
1600,2025-10-23 17:16:26,25.8,45.4,Pico W_11f0bb
1601,2025-10-23 17:16:49,25.8,45.4,Pico W_11f0bb
1602,2025-10-23 17:17:11,25.7,45.4,Pico W_11f0bb
1603,2025-10-23 17:17:33,25.6,45.4,Pico W_11f0bb
1604,2025-10-23 17:17:56,25.5,45.4,Pico W_11f0bb
1605,2025-10-23 17:18:18,25.4,45.8,Pico W_11f0bb
1606,2025-10-23 17:18:40,25.5,45.8,Pico W_11f0bb
1607,2025-10-23 17:19:03,25.5,45.8,Pico W_11f0bb
1608,2025-10-23 17:19:25,25.5,45.7,Pico W_11f0bb
1609,2025-10-23 17:19:47,25.5,45.8,Pico W_11f0bb
1610,2025-10-23 17:20:10,25.5,45.8,Pico W_11f0bb
1611,2025-10-23 17:20:32,25.4,45.9,Pico W_11f0bb
1612,2025-10-23 17:20:54,25.4,46.1,Pico W_11f0bb
1613,2025-10-23 17:21:17,25.2,46.1,Pico W_11f0bb
1614,2025-10-23 17:21:39,25.1,46.3,Pico W_11f0bb
1615,2025-10-23 17:22:02,25.1,46.5,Pico W_11f0bb
1616,2025-10-23 17:22:24,25.1,46.6,Pico W_11f0bb
1617,2025-10-23 17:22:46,25.0,46.7,Pico W_11f0bb
1618,2025-10-23 17:23:09,25.0,47.0,Pico W_11f0bb
1619,2025-10-23 17:23:31,25.0,47.0,Pico W_11f0bb
1620,2025-10-23 17:23:53,25.0,47.0,Pico W_11f0bb
1621,2025-10-23 17:24:16,25.1,47.1,Pico W_11f0bb
1622,2025-10-23 17:24:38,25.1,47.0,Pico W_11f0bb
1623,2025-10-23 17:25:00,25.2,47.0,Pico W_11f0bb
1624,2025-10-23 17:25:23,25.2,46.9,Pico W_11f0bb
1625,2025-10-23 17:25:45,25.2,46.9,Pico W_11f0bb
1626,2025-10-23 17:26:07,25.2,46.9,Pico W_11f0bb
1627,2025-10-23 17:26:30,25.1,47.0,Pico W_11f0bb
1628,2025-10-23 17:26:52,25.0,47.2,Pico W_11f0bb
