Leitura,Data,Hora,Temperatura(C),Umidade(%)
575,2025-10-03,11:33:21,28.90,46.40
576,2025-10-03,11:33:41,28.90,46.50
577,2025-10-03,11:34:01,28.90,46.60
578,2025-10-03,11:34:21,28.90,47.00
579,2025-10-03,11:34:41,28.90,46.90
580,2025-10-03,11:35:01,28.90,47.10
581,2025-10-03,11:35:21,29.00,46.40
582,2025-10-03,11:35:41,29.00,46.40
583,2025-10-03,11:36:01,29.00,47.00
584,2025-10-03,11:36:21,29.10,47.90
585,2025-10-03,11:36:41,29.10,47.30
586,2025-10-03,11:37:01,29.20,46.90
587,2025-10-03,11:37:21,29.20,46.60
588,2025-10-03,11:37:41,29.30,46.50
589,2025-10-03,11:38:01,29.30,46.30
590,2025-10-03,11:38:21,29.40,46.50
591,2025-10-03,11:38:41,29.40,45.40
592,2025-10-03,11:39:01,29.50,45.20
593,2025-10-03,11:39:21,29.50,45.50
594,2025-10-03,11:39:41,29.60,45.70
595,2025-10-03,11:40:01,29.60,46.10
596,2025-10-03,11:40:21,29.70,46.40
597,2025-10-03,11:40:41,29.70,46.20
598,2025-10-03,11:41:01,29.70,46.20
599,2025-10-03,11:41:21,29.70,44.40
600,2025-10-03,11:41:41,29.70,44.30
601,2025-10-03,11:42:01,29.70,45.00
602,2025-10-03,11:42:21,29.70,45.30
