"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"09/01/2023";"0300";"19,7";"";"";"75,4";"";"";"";"";"";"";"";"";"1,8";"";"";"";"0,0"
"09/01/2023";"0400";"19,5";"";"";"75,9";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"09/01/2023";"0500";"19,5";"";"";"76,2";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"09/01/2023";"0600";"19,4";"";"";"77,8";"";"";"";"";"";"";"";"";"0,6";"";"";"";"0,0"
"09/01/2023";"0700";"18,8";"";"";"81,2";"";"";"";"";"";"";"";"";"0,5";"";"";"";"0,0"
"09/01/2023";"0800";"19,4";"";"";"77,4";"";"";"";"";"";"";"";"";"0,4";"";"";"";"0,0"
"09/01/2023";"0900";"19,4";"";"";"76,7";"";"";"";"";"";"";"";"";"0,8";"";"";"";"0,0"
"09/01/2023";"1000";"19,7";"";"";"76,6";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"09/01/2023";"1100";"21,3";"";"";"71,8";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"09/01/2023";"1200";"22,1";"";"";"70,1";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"09/01/2023";"1300";"23,4";"";"";"67,1";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"09/01/2023";"1400";"24,8";"";"";"64,0";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"09/01/2023";"1500";"24,9";"";"";"64,5";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"09/01/2023";"1600";"25,5";"";"";"62,8";"";"";"";"";"";"";"";"";"2,0";"";"";"";"0,0"
"09/01/2023";"1700";"26,3";"";"";"60,7";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"09/01/2023";"1800";"26,3";"";"";"60,3";"";"";"";"";"";"";"";"";"2,2";"";"";"";"0,0"
"09/01/2023";"1900";"26,2";"";"";"60,3";"";"";"";"";"";"";"";"";"2,9";"";"";"";"0,0"
"09/01/2023";"2000";"25,4";"";"";"62,5";"";"";"";"";"";"";"";"";"2,5";"";"";"";"0,0"
"09/01/2023";"2100";"24,1";"";"";"66,0";"";"";"";"";"";"";"";"";"2,5";"";"";"";"0,0"
"09/01/2023";"2200";"23,3";"";"";"68,8";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"09/01/2023";"2300";"22,4";"";"";"72,4";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
