"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"05/01/2025";"1000";"21,2";"";"";"81,5";"";"";"";"";"";"";"";"";"0,3";"";"";"";"0,0"
"05/01/2025";"1100";"23,7";"";"";"68,2";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"05/01/2025";"1200";"25,1";"";"";"63,9";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"05/01/2025";"1300";"27,0";"";"";"61,3";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"05/01/2025";"1400";"27,8";"";"";"59,7";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"05/01/2025";"1500";"28,6";"";"";"57,7";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"05/01/2025";"1600";"29,9";"";"";"52,8";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"05/01/2025";"1700";"30,6";"";"";"48,0";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
"05/01/2025";"1800";"31,7";"";"";"41,5";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"05/01/2025";"1900";"32,0";"";"";"37,9";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"05/01/2025";"2000";"31,4";"";"";"38,7";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"05/01/2025";"2100";"30,3";"";"";"41,6";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"05/01/2025";"2200";"28,4";"";"";"47,1";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"05/01/2025";"2300";"25,9";"";"";"61,1";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"06/01/2025";"0000";"24,0";"";"";"68,6";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"06/01/2025";"0100";"23,3";"";"";"72,3";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"06/01/2025";"0200";"23,0";"";"";"72,9";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"06/01/2025";"0300";"22,6";"";"";"73,9";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
