"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"08/01/2022";"0700";"18,9";"";"";"90,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"0800";"19,2";"";"";"89,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"0900";"19,1";"";"";"90,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1000";"19,6";"";"";"88,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1100";"20,2";"";"";"85,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1200";"21,2";"";"";"81,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1300";"22,4";"";"";"77,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1400";"21,2";"";"";"85,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1500";"21,1";"";"";"84,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1600";"21,9";"";"";"81,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1700";"22,6";"";"";"77,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1800";"22,8";"";"";"76,6";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"1900";"22,6";"";"";"74,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"2000";"21,5";"";"";"78,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"2100";"21,2";"";"";"75,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"2200";"20,7";"";"";"77,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"08/01/2022";"2300";"19,2";"";"";"83,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0000";"17,6";"";"";"87,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0100";"18,1";"";"";"84,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0200";"18,5";"";"";"84,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0300";"18,5";"";"";"85,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0400";"18,6";"";"";"86,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0500";"18,6";"";"";"86,4";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0600";"18,5";"";"";"87,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0700";"18,5";"";"";"87,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0800";"18,2";"";"";"89,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"0900";"18,2";"";"";"88,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"1000";"18,6";"";"";"87,1";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"1100";"19,1";"";"";"85,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"1200";"19,3";"";"";"84,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"1300";"20,6";"";"";"81,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"1400";"21,6";"";"";"77,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"1500";"21,2";"";"";"78,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"1600";"19,5";"";"";"89,8";"";"";"";"";"";"";"";"";"";"";"";"";"1,5"
"09/01/2022";"1700";"18,7";"";"";"89,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,5"
"09/01/2022";"1800";"18,8";"";"";"88,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"09/01/2022";"1900";"18,4";"";"";"88,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,2"
